22.05870760542598,8.191640163729007,African
25.5285312909982,7.199801555368888,African
17.60673008288981,6.248409069160745,African
22.544497002836167,11.169789568573488,African
24.33625526903424,12.263932170149278,African
16.883564976632314,6.626011339650025,African
17.969137730205457,10.882724175568447,African
14.97101453452698,8.695564734659914,African
19.224487912529263,13.052637746225933,African
23.07077867716749,7.1871842507805335,African
23.695385700471547,15.44210774547554,African
15.384450387532649,4.268160707287914,African
26.864531158981443,2.555475679878171,African
27.322702582895307,17.819028492939168,African
18.690710559568103,10.162408300948508,African
14.897659544973415,5.6869733161819,African
14.3590243475372,12.418613341592891,African
24.851139900660296,9.801979348271232,African
18.898290135074497,-1.3567172599189128,African
15.17036079998368,8.321405818971028,African
32.05784820903889,4.9215339582758,African
24.9444958903068,-1.9019815094789703,African
19.725077588725384,11.482609881806134,African
14.67227824318988,3.4318319677064664,African
9.441419228137267,6.519370370682659,African
25.353395029904515,10.035828948079539,African
13.764882007157443,8.15097647758975,African
22.711564106314604,1.657456966404987,African
20.240693587324525,0.16971905669639842,African
16.93611165411697,9.35532205936954,African
17.917528718969006,16.821337100563547,African
23.189272415074043,13.787865294322149,African
24.29085202558358,3.6964153624365665,African
23.218911665682374,6.318486986862725,African
22.333901160863014,9.066689319031564,African
18.916069013141083,0.8182099018056759,African
21.58865360871615,7.040622759822283,African
19.695520574787825,9.807709618906323,African
20.187122294283064,4.856245838601097,African
25.751589866710532,7.70723053826016,African
22.739498835321832,6.551211312061389,African
16.670161079524323,5.301837383300599,African
17.04904495903612,9.3604723787094,African
20.847284471617762,11.06973241453908,African
22.01826347225087,4.691553180988221,African
16.483506794719744,15.259179505747241,African
22.797594016274736,8.46771695376536,African
16.135333414339577,10.47679756519181,African
10.838707613279293,5.141235734737831,African
20.034558656595834,8.68249948833505,African
14.436238771890787,0.9334713435712851,African
16.851758781363444,4.316882571439764,African
19.86535156457616,5.405928600723381,African
16.655541997114565,3.001278190248346,African
21.371442289578386,7.270653939029934,African
19.81020831214311,9.955823299681153,African
17.87488523875316,5.12708566642914,African
19.042812207087056,6.397952505462587,African
18.593614206957955,0.07229148562015286,African
18.635328892908376,5.451813868997058,African
19.59452524427196,6.421616697855091,African
19.023909409774973,7.510952935710921,African
25.293463218748872,9.642882978253592,African
